date,000001.XSHE,000858.XSHE,600519.XSHG,601318.XSHG,000651.XSHE
2014-08-08,5.569023431705289,14.590862481563605,117.57342352946596,14.785357865896886,8.044669816236496
2014-08-11,5.658846390281181,14.713539202375488,118.2477992780931,15.037420248944636,8.112431522909647
2014-08-12,5.600725652379133,14.705871907324743,117.5009100081082,14.8440573249628,7.985039514364123
2014-08-13,5.6271441696073365,14.943558053897773,117.82722085421813,15.106478436081009,8.004012792232606
2014-08-14,5.569023431705289,14.782544857832177,117.08033158423324,14.899303874671896,7.952513895161011
2014-08-15,5.590158245487852,14.951225348948515,117.13834240131942,15.141007529649192,8.01485466530031
2014-08-18,5.6271441696073365,15.050900184608173,115.8403503690156,15.089213889296916,8.028407006634941
2014-08-19,5.590158245487852,14.943558053897773,115.0644556904876,14.975267880521905,7.957934831694863
2014-08-20,5.532037507585804,15.142907725217086,117.47190459956512,14.816434050108253,7.982329046097197
2014-08-21,5.463349362792475,14.889886988542576,115.99988011600266,14.685223494549149,7.928119680758677
2014-08-22,5.468633066238116,14.90522157864406,115.49228546649836,14.795716593967342,8.033827943168792
2014-08-25,5.394661217999147,14.468185760751718,115.11521515543802,14.58854203255823,7.949803426894085
2014-08-26,5.384093811107864,14.337841744889088,114.36832588545316,14.633429854196873,7.689598473269185
2014-08-27,5.410512328336068,14.414514695396518,113.38939334712344,14.647241491624143,7.689598473269185
2014-08-28,5.362958997325302,14.084821008214575,113.13559602237127,14.536748392205952,7.627257703129886
2014-08-29,5.415796031781709,14.360843630041318,114.73814484437769,14.674864766478692,7.708571751137668
2014-09-01,5.442214549009913,14.42218199044726,114.89767459136476,14.719752588117334,7.811569545280856
2014-09-02,5.521470100694523,14.820881333085886,117.87798031916854,14.84751023431962,7.9037254663563425
2014-09-03,5.547888617922727,14.897554283593315,119.51678590185382,14.98562660859236,7.998591855698754
2014-09-04,5.574307135150931,14.981894529151486,119.69081835311243,15.185895351287831,8.039248879702644
2014-09-05,5.584874542042211,14.88221969349183,121.46739962637749,15.24114190099693,8.017565133567235
2014-09-09,5.526753804140164,14.682870022172516,118.98018584380644,15.061590614442366,8.107010586375795
2014-09-10,5.458065659346834,14.705871907324743,118.85691285749824,14.902756784028714,8.025696538368013
2014-09-11,5.479200473129397,14.590862481563605,117.45740189529354,14.854416053033257,7.976908109563345
2014-09-12,5.479200473129397,14.575527891462118,117.798215445675,14.892612513651084,7.914567339424046
2014-09-15,5.447498252455554,14.468185760751718,115.59380439639922,14.677280896149597,7.841384696217043
2014-09-16,5.415796031781709,14.207497729026462,114.17979072992298,14.527938000140503,7.72754502900615
2014-09-17,5.42107973522735,14.184495843874233,114.73814484437769,14.555722724979404,7.789885799145447
2014-09-18,5.458065659346834,14.176828548823488,115.4777827622268,14.586980540423168,7.7709125212769665
2014-09-19,5.484484176575038,14.322507154787605,116.6379991039509,14.722431074012812,7.776333457810819
2014-09-22,5.315405666314536,13.870136746793776,113.80272041886263,14.250090751751491,7.608284425261403
2014-09-23,5.336540480097098,13.93147510719972,114.19429343419452,14.336918016873058,7.657072854066072
2014-09-24,5.431647142118631,14.153826663671262,116.15940986298972,14.708538711593365,7.746518306874631
2014-09-25,5.378810107662224,14.161493958722003,117.60968029014484,14.569615087398857,7.705861282870741
2014-09-26,5.34710788698838,14.077153713163831,117.69669651577416,14.52099181893078,7.6814670684684065
2014-09-29,5.34710788698838,14.146159368620518,117.81271814994656,14.448056916228662,7.567627401257513
2014-09-30,5.3576752938796615,14.161493958722003,117.5661721773302,14.357756560502237,7.516128504185918
2014-10-08,5.42107973522735,14.077153713163831,116.5509828783216,14.541830362559953,7.605573956994477
2014-10-09,5.389377514553505,14.276503384483147,116.02888552454576,14.552249634374542,7.662493790599924
2014-10-10,5.368242700770943,14.06948641811309,115.31100166310398,14.371648922921684,7.589311147392921
2014-10-13,5.336540480097098,13.816465681438576,113.19360683945747,14.197994392678552,7.502576162851287
2014-10-14,5.34710788698838,13.755127321032637,112.33069593530018,14.152844214815335,7.445656329245841
2014-10-15,5.368242700770943,13.63245060022075,114.07827180002212,14.361229651107095,7.518838972452843
2014-10-16,5.389377514553505,13.571112239814806,114.07827180002212,14.284821657800116,7.470050543648175
2014-10-17,5.34710788698838,13.82413297648932,114.84691512641432,14.295240929614703,7.535101782054401
2014-10-20,5.373526404216584,13.68612166557595,113.78821771459108,14.333444926268196,7.52154944071977
2014-10-21,5.331256776651458,13.563444944764065,114.90492594350054,14.225779117517453,7.448366797512767
2014-10-22,5.336540480097098,13.433100928901435,115.35450977591864,14.385541285341136,7.4592086705804705
2014-10-23,5.410512328336068,13.233751257582124,115.33275571951133,14.28829474840498,7.470050543648175
2014-10-24,5.378810107662224,13.034401586262808,115.2094827332031,14.26398311417094,7.410420241775802
2014-10-27,5.294270852531973,13.088072651618008,114.20879613846608,13.930566416104126,7.182740907354015
2014-10-28,5.373526404216584,13.249085847683608,115.10796380330224,14.138951852395886,7.269475891895648
2014-10-29,5.442214549009913,13.325758798191035,114.78890430932812,14.60434599344748,7.407709773508876
2014-10-30,5.510902693803241,13.279755027886578,112.70051489422474,14.60087290284262,7.337237598568799
2014-10-31,5.827924900541682,13.563444944764065,113.61418526333247,14.934289600909434,7.697729878069962
2014-11-03,5.870194528106809,13.49443928930738,112.81653652839717,14.892612513651084,7.684177536735333
2014-11-04,5.73281823852015,13.325758798191035,109.77821998350716,14.774527433085751,7.594732083926773
2014-11-05,5.716967128183229,13.195414782328408,105.97851146436076,14.764108161271164,7.608284425261403
2014-11-06,5.7275345350745095,13.279755027886578,106.70364667793832,14.635603808891243,7.624547234862959
2014-11-07,5.764520459193995,13.164745602125436,107.34901701802232,14.635603808891243,7.646230980998368
2014-11-10,5.886045638443731,13.77046191113412,111.50404179182178,14.909977966675395,7.814280013547783
2014-11-11,5.954733783237059,13.72445814082966,111.1994850021192,14.951655053933749,7.773622989543892
2014-11-12,5.917747859117575,13.80113109133709,110.8659228038735,15.215609939903311,7.955224363427937
2014-11-13,5.838492307432965,13.647785190322235,109.91599567408691,15.38579137954158,7.871199847153229
2014-11-14,5.775087866085276,13.969811582453431,114.05651774361478,15.46567246345342,7.841384696217043
2014-11-17,5.685264907509384,13.785796501235604,116.05789093308888,15.087105587523393,7.75464971167541
2014-11-18,5.606009355824773,13.53277576456109,112.8672959933476,14.788419795505202,7.686888005002259
2014-11-19,5.616576762716056,13.41776633879995,110.99644714231746,14.78494670490034,7.684177536735333
2014-11-20,5.616576762716056,13.41776633879995,109.2633739818671,14.90303178546567,7.65165191753222
2014-11-21,5.706399721291947,13.53277576456109,111.03995525513211,15.274652480185974,7.7709125212769665
2014-11-24,5.695832314400666,13.67078707547446,111.63456613026572,15.924120423295292,8.039248879702644
2014-11-25,5.80150638331348,13.77046191113412,112.13490942763424,15.931066604505016,8.310295706395248
2014-11-26,5.923031562563216,13.916140517098231,113.08483655742084,16.62915781608241,8.250665404522875
2014-11-27,5.975868597019622,13.847134861641546,113.61418526333247,16.962574514149228,8.191035102650503
2014-11-28,6.57292708637702,13.87780404184452,113.00507168392733,17.23694867193338,8.210008380518985
2014-12-01,6.440834500236003,14.452851170650233,116.06514228522464,17.625934819677994,8.619289088824818
2014-12-02,6.932218920680588,14.506522236005432,116.8482883158884,18.85540889379937,8.949966217389795
2014-12-03,6.921651513789306,14.90522157864406,119.52403725398962,19.105471417349488,9.543558767846598
2014-12-04,7.376050010114406,15.357591986637884,126.26779474026094,20.83507053857109,9.75497529266683
2014-12-05,7.677221106515924,15.050900184608173,123.94011070467695,20.536384746552905,9.62487281585438
2014-12-08,8.047080347710773,15.510937887652744,125.42663789251095,22.51604639132462,10.17238740577344
2014-12-09,7.243957423973389,15.13524043016634,125.34687301901744,20.602373468045293,9.432429568902627
2014-12-10,7.497575189364142,15.771625919377998,130.46632762687503,20.7135123674009,10.058547738562549
2014-12-11,7.354915196331842,15.602945428261656,127.54403271615745,19.73410081682963,10.05583727029562
2014-12-12,7.365482603223124,15.618280018363144,128.05162736566174,19.820928081951195,10.017890714558655
2014-12-15,7.17526927918006,15.725622149073542,133.45388470681456,20.14045241759856,9.960970880953209
2014-12-16,7.603249258276955,15.541607067855711,130.98117362851508,21.91520171668338,9.909471983881614
2014-12-17,8.115768492504102,15.31925551138417,129.84996269533409,22.130533334184864,9.825447467606908
2014-12-18,7.8674344305589905,15.303920921282684,130.04574920300004,22.83209763636712,10.147993191371103
2014-12-19,7.925555168461037,15.349924691587145,131.11894931909484,22.55772347858297,10.0016279049571
2014-12-22,8.105201085612821,16.331338458082225,133.49739281962923,22.87030163302061,10.015180246291733
2014-12-23,7.793462582320019,16.661032145264166,136.94903643625844,22.703593283987203,10.313331755653596
2014-12-24,7.434170748016453,16.12432149171217,132.74325219750858,21.085133062121205,10.047705865494844
2014-12-25,7.761760361646176,16.42334599869114,134.75187673911842,22.02286752543412,10.034153524160214
2014-12-26,7.978392202917444,16.56902460465525,136.01361201074337,23.55102739157369,10.18593974710807
2014-12-29,7.883285540895912,16.59969378485822,133.04780898721114,24.65199711331516,9.75497529266683
2014-12-30,8.189740340743072,16.34667304818371,135.48426330483176,25.277153422190437,9.689924054260604
2014-12-31,8.369386257894856,16.48468435909708,137.5001391985774,25.947459908928924,10.061258206829471
2015-01-05,8.464492919916388,18.133152795006787,146.85438345372793,26.45105804663401,11.058710529058256
2015-01-06,8.337684037221011,18.21749304056496,143.45349930204918,25.607097029652387,11.294521268280825
2015-01-07,8.179172933851792,18.00280877914416,139.90758810765487,25.49595813029678,11.27554799041234
2015-01-08,7.904420354678475,18.347837056427583,139.05192855563337,24.68672801936378,11.313494546149306
2015-01-09,7.9678247960261634,18.186823860361987,138.0004824959459,25.29799196581961,11.112919894396777
2015-01-12,7.804029989211301,17.665447796911476,135.18695786726497,26.10722207675261,11.438176086427903
2015-01-13,7.756476658200535,17.611776731556276,134.06299828621974,26.0898566237283,11.95316505714385
2015-01-14,7.825164802993864,17.121069848308736,132.83026842313788,25.648774116910737,11.54930528537187
2015-01-15,8.11048478905846,17.527436485998106,134.92590919037704,27.392265600551795,11.77427415152673
2015-01-16,8.121052195949742,17.91846853358599,134.95491459892014,27.190826345469763,11.622487928578874
2015-01-19,7.307361865321076,16.523020834350795,127.24672727859064,24.471396401862293,10.850004472504953
2015-01-20,7.307361865321076,16.95238935719239,129.1320788338923,24.5269658515401,11.74174853232362
2015-01-21,7.619100368613878,17.45843083054142,132.2356575480043,26.86782891921753,11.904376628339184
2015-01-22,7.555695927266189,17.58877484640405,131.41625475666163,26.211414794898488,11.70109150831973
2015-01-23,7.608532961722596,17.18240820871468,131.26397636181036,26.67333584534522,11.657724016048912
2015-01-26,7.576830741048751,17.39709247013548,132.55471704197842,26.260038063366565,11.676697293917394
2015-01-27,7.391901120451328,17.657780501860735,130.60410331745476,25.686978113564223,11.386677189356307
2015-01-28,7.428887044570812,17.40475976518622,128.68974635361,25.106971982552164,11.164418791468371
2015-01-29,7.344347789440562,17.044396897801306,127.73256787168762,24.50265421730606,11.012632568520514
2015-01-30,7.360198899777483,17.02139501264908,128.4794571416725,24.065044801093368,10.950291798381214
2015-02-02,7.201687796408264,16.45401517889411,126.76813803762946,22.99880598540053,10.711770590891724
2015-02-03,7.370766306668765,16.638030260111936,129.3423680458298,23.988636807786385,10.787663702365652
2015-02-04,7.243957423973389,16.530688129401536,128.53021660662293,23.44336158282295,10.700928717824018
2015-02-05,7.286227051538513,16.21632903232108,126.20978392317474,22.901559448464376,10.570826241011568
2015-02-06,7.138283355060574,15.587610838160169,126.6086082906424,23.03006380084429,10.435302827665266
2015-02-09,7.143567058506215,15.924971820392852,133.64241986234475,23.61701611306608,10.5843785823462
2015-02-10,7.275659644647233,16.21632903232108,132.61272785906462,23.787197552704352,10.79579510716643
2015-02-11,7.25452483086467,16.200994442219596,132.80851436673055,24.363730593111555,10.787663702365652
2015-02-12,7.323212975657999,16.50768624424931,133.11307115643314,24.276903327989988,10.59793092368083
2015-02-13,7.370766306668765,16.469349768995595,132.32992512576936,24.283849509199715,10.619614669816237
2015-02-16,7.354915196331842,16.40034411353891,132.92453600090298,24.41930004278936,10.497643597804563
2015-02-17,7.391901120451328,16.308336572929996,132.1341386181034,24.513073489120647,11.110209426129853
2015-02-25,7.291510754984155,15.88663534513914,133.3958738897284,23.672585562743883,11.17255019626915
2015-02-26,7.434170748016453,16.27000009767628,135.33923626211623,24.2664840561754,11.09123614826137
2015-02-27,7.391901120451328,16.392676818488166,138.53708255399332,24.40888077097477,10.985527885851251
2015-03-02,7.41303593423389,16.285334687777766,138.30503928564846,24.276903327989988,11.229470029874598
2015-03-03,7.18583668607134,15.97097559069731,134.8388929647477,23.31138413983817,10.790374170632578
2015-03-04,7.169985575734419,16.13198878676291,135.7380606295839,23.24886850895064,11.004501163719736
2015-03-05,7.069595210267246,15.894302640189885,134.5270848229094,22.630658381285087,10.65214028901935
2015-03-06,7.10129743094109,16.039981246154,133.149327917112,22.56814275039756,10.4596970420676
2015-03-09,7.476440375581579,16.308336572929996,138.90690151291784,23.033536891449156,10.633167011150867
2015-03-10,7.275659644647233,16.339005753132966,136.20214716627356,22.818205273947672,10.524748280473826
2015-03-11,7.323212975657999,16.331338458082225,139.21145830262043,22.99880598540053,10.687376376489388
2015-03-12,7.71420703063541,16.638030260111936,139.76981241707514,23.89486336145509,10.714481059158649
2015-03-13,7.920271465015397,16.59202648980748,137.71042841051488,23.94348662992317,10.820189321568764
2015-03-16,8.142187009732305,17.00606042254759,140.50219898278849,25.51679667392596,11.115630362663705
2015-03-17,8.136903306286666,17.23607927406988,142.68485597565694,25.943986818324063,11.126472235731407
2015-03-18,8.195024044188713,17.51210189589662,144.6282183480448,26.88866746284671,11.389387657623235
2015-03-19,8.02594553392821,17.19007550376542,141.60440450742638,26.30171515062492,11.579120436308056
2015-03-20,8.09463367872154,17.35108869983102,140.05986650250617,27.23250343272811,11.462570300830237
2015-03-23,8.152754416623587,17.51210189589662,141.45937746471088,27.07274126490443,11.592672777642688
2015-03-24,8.11048478905846,17.45076353549068,141.90170994499317,26.30518824122978,11.432755149894051
2015-03-25,7.878001837450271,17.23607927406988,139.79156647348248,26.075964261308844,11.332467824017789
2015-03-26,7.983675906363085,17.89546664843376,143.9828480079608,27.138729986396815,11.33788876055164
2015-03-27,7.9678247960261634,17.73445345236816,141.07505580151476,26.64555112050632,11.682118230451248
2015-03-30,8.274279595873324,18.041145254397875,142.68485597565694,27.77083247648182,12.034479105151632
2015-03-31,8.32183292688409,17.772789927621876,142.09749645265913,27.173460892445444,11.866430072602215
2015-04-01,8.432790699242544,17.795791812774105,141.64791262024104,27.48951213748795,12.115793153159414
2015-04-02,8.348251444112293,17.910801238535246,141.0968098579221,27.097052899138465,12.01550582728315
2015-04-03,8.374669961340496,17.94913771378896,142.71386138420004,27.336696150873987,11.923349906207664
2015-04-07,8.881905492122002,18.53951943269616,145.51288330860945,28.142453171202128,12.026347700350854
2015-04-08,9.46839657458812,18.531852137645416,148.29015117661152,28.62173967467317,12.22692235210338
2015-04-09,9.510666202153246,18.102483614803816,145.0270427155125,28.284849886001496,11.92606037447459
2015-04-10,10.46173282236857,18.531852137645416,145.18657246249953,29.917202470286945,12.15916064543023
2015-04-13,10.580027308893932,18.91521689018256,147.85507004846497,29.941514104520984,12.178133923298711
2015-04-14,10.426508170191724,19.214241397161526,149.37785399697785,29.40665815137213,11.920639437940736
2015-04-15,10.650390247465776,18.99955713574073,149.1603134329046,29.36845415471865,11.638750738180429
2015-04-16,10.874272324739836,20.74003311225935,164.07634477619504,31.535662692152943,12.229632820370307
2015-04-17,10.829495909285024,20.510014260737066,168.63744526959792,31.230030718925036,12.725648513217774
2015-04-20,10.426508170191724,20.065311147793985,169.70339403355692,29.70881703399519,12.416655130788206
2015-04-21,10.59282057045245,21.514429912384376,186.6715580312719,30.559724232186536,13.33008293674228
2015-04-22,10.84228917084354,21.60643745299329,191.3559315109829,31.29601944041742,13.519815715427104
2015-04-23,10.656786878245038,21.32274753611581,185.6636200843991,30.597928228840026,13.292136381005315
2015-04-24,10.324162077723583,20.617356391447466,187.4402013576641,29.47611996346939,13.140350158057457
2015-04-27,10.50326773954283,20.70936393205638,185.48233628100468,29.979718101174477,13.893860336262897
2015-04-28,10.682373401362073,20.05764385274324,179.75376809374194,29.892890836052903,15.284330557195958
2015-04-29,10.650390247465776,20.05764385274324,181.12427364740356,30.42427369859689,15.642112368430196
2015-04-30,10.682373401362073,20.019307377489525,182.90085492066856,30.79242130271233,15.449669121478449
2015-05-04,10.567234047335416,20.37967024487444,184.8877254058711,31.42105070219248,15.314145708132145
2015-05-05,10.14505641590434,19.34458541302416,174.72132971151365,29.92067556089181,14.43324352138118
